"_id","_ignored","_index","_score",content,"content.keyword","crawled_date",id,"id.keyword","metadata.category","metadata.category.keyword","metadata.country","metadata.country.keyword","metadata.language","metadata.language.keyword","metadata.pub_date","metadata.region","metadata.region.keyword","processed_at","processed_date","source_name","source_name.keyword","source_type","source_type.keyword",timestamp,title,"title.keyword",url,"url.keyword"
"sv-LN5kBTc8G7TXYZ6I-","-",news,1,"Enam anggota keluarga diplomat Kementerian Luar Negeri, Arya Daru Pangayunan mengajukan permohonan perlindungan karena menemukan sejumlah kejanggalan.","Enam anggota keluarga diplomat Kementerian Luar Negeri, Arya Daru Pangayunan mengajukan permohonan perlindungan karena menemukan sejumlah kejanggalan.","Sep 11, 2025 @ 13:51:46.873",a47b35d77ae56abf80ba0a0dd3380033,a47b35d77ae56abf80ba0a0dd3380033,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 13:27:22.000",Indonesia,Indonesia,"Sep 11, 2025 @ 13:51:46.873","Sep 11, 2025 @ 13:51:46.873",Kompas,Kompas,news,news,"Sep 11, 2025 @ 13:51:35.565","Keluarga Diplomat Arya Daru Minta Perlindungan LPSK, Sebut Ada Kejanggalan","Keluarga Diplomat Arya Daru Minta Perlindungan LPSK, Sebut Ada Kejanggalan","https://megapolitan.kompas.com/read/2025/09/11/13272241/keluarga-diplomat-arya-daru-minta-perlindungan-lpsk-sebut-ada-kejanggalan?utm_source=ABC&utm_medium=rss","https://megapolitan.kompas.com/read/2025/09/11/13272241/keluarga-diplomat-arya-daru-minta-perlindungan-lpsk-sebut-ada-kejanggalan?utm_source=ABC&utm_medium=rss"
"s_-LN5kBTc8G7TXYZ6JU","-",news,1,"Jamie Vardy langsung menggebu-gebu di konferensi pers pertamanya sejak bergabung bersama tim Serie A, Cremonese.","Jamie Vardy langsung menggebu-gebu di konferensi pers pertamanya sejak bergabung bersama tim Serie A, Cremonese.","Sep 11, 2025 @ 13:51:46.896",385ea9c0d1cad2e416be50d2dcea5a2a,385ea9c0d1cad2e416be50d2dcea5a2a,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 13:08:03.000",Indonesia,Indonesia,"Sep 11, 2025 @ 13:51:46.896","Sep 11, 2025 @ 13:51:46.896",Kompas,Kompas,news,news,"Sep 11, 2025 @ 13:51:35.565","Jamie Vardy Menggebu-gebu Hempaskan Kritik di Konpers Cremonese","Jamie Vardy Menggebu-gebu Hempaskan Kritik di Konpers Cremonese","https://bola.kompas.com/read/2025/09/11/13080358/jamie-vardy-menggebu-gebu-hempaskan-kritik-di-konpers-cremonese?utm_source=ABC&utm_medium=rss","https://bola.kompas.com/read/2025/09/11/13080358/jamie-vardy-menggebu-gebu-hempaskan-kritik-di-konpers-cremonese?utm_source=ABC&utm_medium=rss"
"tP-LN5kBTc8G7TXYZ6Jj","-",news,1,"Takhta Elon Musk sebagai manusia terkaya di dunia sempat digeser Larry Ellison. Kini, posisi tersebut kembali ke tangan Musk.","Takhta Elon Musk sebagai manusia terkaya di dunia sempat digeser Larry Ellison. Kini, posisi tersebut kembali ke tangan Musk.","Sep 11, 2025 @ 13:51:46.913",6e28f59328d7955ea95d3994fe48e414,6e28f59328d7955ea95d3994fe48e414,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 13:03:00.000",Indonesia,Indonesia,"Sep 11, 2025 @ 13:51:46.913","Sep 11, 2025 @ 13:51:46.913",Kompas,Kompas,news,news,"Sep 11, 2025 @ 13:51:35.565","Elon Musk Sempat Lengser Jadi Orang Terkaya di Dunia, tapi Cuma Sesaat","Elon Musk Sempat Lengser Jadi Orang Terkaya di Dunia, tapi Cuma Sesaat","https://tekno.kompas.com/read/2025/09/11/13030007/elon-musk-sempat-lengser-jadi-orang-terkaya-di-dunia-tapi-cuma-sesaat?utm_source=ABC&utm_medium=rss","https://tekno.kompas.com/read/2025/09/11/13030007/elon-musk-sempat-lengser-jadi-orang-terkaya-di-dunia-tapi-cuma-sesaat?utm_source=ABC&utm_medium=rss"
"tf-LN5kBTc8G7TXYZ6J2","-",news,1,"Massa aksi yang tergabung dalam Aliansi Gerakan Reforma Agraria menggelar unjuk rasa di depan Gedung DPR RI, Jalan Gatot Subroto, Jakarta.","Massa aksi yang tergabung dalam Aliansi Gerakan Reforma Agraria menggelar unjuk rasa di depan Gedung DPR RI, Jalan Gatot Subroto, Jakarta.","Sep 11, 2025 @ 13:51:46.930",e3999257943f76305629a8783e6d9f4c,e3999257943f76305629a8783e6d9f4c,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 13:02:52.000",Indonesia,Indonesia,"Sep 11, 2025 @ 13:51:46.930","Sep 11, 2025 @ 13:51:46.930",Kompas,Kompas,news,news,"Sep 11, 2025 @ 13:51:35.565","Massa dari Aliansi Gerakan Reforma Agraria Demo di DPR, Ini Tuntutannya","Massa dari Aliansi Gerakan Reforma Agraria Demo di DPR, Ini Tuntutannya","https://megapolitan.kompas.com/read/2025/09/11/13025201/massa-dari-aliansi-gerakan-reforma-agraria-demo-di-dpr-ini-tuntutannya?utm_source=ABC&utm_medium=rss","https://megapolitan.kompas.com/read/2025/09/11/13025201/massa-dari-aliansi-gerakan-reforma-agraria-demo-di-dpr-ini-tuntutannya?utm_source=ABC&utm_medium=rss"
"tv-LN5kBTc8G7TXYZ6KD","-",news,1,"Habib Muhsin Ahmad Alatas menekankan pentingnya BPIP diisi figur peduli bangsa, bukan orang-orang yang dapat jatah politik","Habib Muhsin Ahmad Alatas menekankan pentingnya BPIP diisi figur peduli bangsa, bukan orang-orang yang dapat jatah politik","Sep 11, 2025 @ 13:51:46.944",1d382a6f705f526de531a268c1be3aec,1d382a6f705f526de531a268c1be3aec,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 12:59:40.000",Indonesia,Indonesia,"Sep 11, 2025 @ 13:51:46.944","Sep 11, 2025 @ 13:51:46.944",Kompas,Kompas,news,news,"Sep 11, 2025 @ 13:51:35.568","Tokoh Agama Harap Jabatan di BPIP Tak Asal Diisi Politisi","Tokoh Agama Harap Jabatan di BPIP Tak Asal Diisi Politisi","https://nasional.kompas.com/read/2025/09/11/12594021/tokoh-agama-harap-jabatan-di-bpip-tak-asal-diisi-politisi?utm_source=ABC&utm_medium=rss","https://nasional.kompas.com/read/2025/09/11/12594021/tokoh-agama-harap-jabatan-di-bpip-tak-asal-diisi-politisi?utm_source=ABC&utm_medium=rss"
"t_-LN5kBTc8G7TXYZ6KR","-",news,1,"Dari foto prototipe yang beredar, modul kamera Realme GT 8 Pro memiliki tiga lensa yang didesain dengan dua bentuk berbeda.","Dari foto prototipe yang beredar, modul kamera Realme GT 8 Pro memiliki tiga lensa yang didesain dengan dua bentuk berbeda.","Sep 11, 2025 @ 13:51:46.958",ff264aa28e2049772da2cb7f410712ba,ff264aa28e2049772da2cb7f410712ba,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 12:52:39.000",Indonesia,Indonesia,"Sep 11, 2025 @ 13:51:46.958","Sep 11, 2025 @ 13:51:46.958",Kompas,Kompas,news,news,"Sep 11, 2025 @ 13:51:35.568","Bocoran HP Realme GT 8 Pro, Punya Modul Kamera Unik","Bocoran HP Realme GT 8 Pro, Punya Modul Kamera Unik","https://tekno.kompas.com/read/2025/09/10/16310037/bocoran-hp-realme-gt-8-pro-punya-modul-kamera-unik?utm_source=ABC&utm_medium=rss","https://tekno.kompas.com/read/2025/09/10/16310037/bocoran-hp-realme-gt-8-pro-punya-modul-kamera-unik?utm_source=ABC&utm_medium=rss"
"uP-LN5kBTc8G7TXYZ6Ke","-",news,1,"Presiden Peru prioritaskan pengusutan kasus kematian staf KBRI Lima, Zetro Purba, agar pelaku dapat segera diseret ke pegadilan.","Presiden Peru prioritaskan pengusutan kasus kematian staf KBRI Lima, Zetro Purba, agar pelaku dapat segera diseret ke pegadilan.","Sep 11, 2025 @ 13:51:46.970",2f92907b542a781911db2095fe48e332,2f92907b542a781911db2095fe48e332,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 12:44:39.000",Indonesia,Indonesia,"Sep 11, 2025 @ 13:51:46.970","Sep 11, 2025 @ 13:51:46.970",Kompas,Kompas,news,news,"Sep 11, 2025 @ 13:51:35.568","Presiden Peru Turun Tangan, Minta Kasus Kematian Zetro Diusut dengan Prioritas Tinggi","Presiden Peru Turun Tangan, Minta Kasus Kematian Zetro Diusut dengan Prioritas Tinggi","https://nasional.kompas.com/read/2025/09/11/12443971/presiden-peru-turun-tangan-minta-kasus-kematian-zetro-diusut-dengan?utm_source=ABC&utm_medium=rss","https://nasional.kompas.com/read/2025/09/11/12443971/presiden-peru-turun-tangan-minta-kasus-kematian-zetro-diusut-dengan?utm_source=ABC&utm_medium=rss"
"uf-LN5kBTc8G7TXYZ6Kq","-",news,1,"Enam anggota keluarga diplomat Kementerian Luar Negeri, Arya Daru Pangayunan telah mengajukan permohonan perlindungan ke LPSK.","Enam anggota keluarga diplomat Kementerian Luar Negeri, Arya Daru Pangayunan telah mengajukan permohonan perlindungan ke LPSK.","Sep 11, 2025 @ 13:51:46.984",713464ad69435b433e777a4fa84ab481,713464ad69435b433e777a4fa84ab481,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 12:44:34.000",Indonesia,Indonesia,"Sep 11, 2025 @ 13:51:46.984","Sep 11, 2025 @ 13:51:46.984",Kompas,Kompas,news,news,"Sep 11, 2025 @ 13:51:35.569","6 Anggota Keluarga Diplomat Kemlu Arya Daru Ajukan Perlindungan ke LPSK","6 Anggota Keluarga Diplomat Kemlu Arya Daru Ajukan Perlindungan ke LPSK","https://megapolitan.kompas.com/read/2025/09/11/12443461/6-anggota-keluarga-diplomat-kemlu-arya-daru-ajukan-perlindungan-ke-lpsk?utm_source=ABC&utm_medium=rss","https://megapolitan.kompas.com/read/2025/09/11/12443461/6-anggota-keluarga-diplomat-kemlu-arya-daru-ajukan-perlindungan-ke-lpsk?utm_source=ABC&utm_medium=rss"
"uv-LN5kBTc8G7TXYZ6K1","-",news,1,"Lucius Karus mengingatkan DPR RI agar tidak asal-asalan dalam menyusun RUU Perampasan Aset demi kepentingan publik.","Lucius Karus mengingatkan DPR RI agar tidak asal-asalan dalam menyusun RUU Perampasan Aset demi kepentingan publik.","Sep 11, 2025 @ 13:51:46.995",b4cee18d37d06149f0fc2990a4559afb,b4cee18d37d06149f0fc2990a4559afb,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 12:42:55.000",Indonesia,Indonesia,"Sep 11, 2025 @ 13:51:46.994","Sep 11, 2025 @ 13:51:46.995",Kompas,Kompas,news,news,"Sep 11, 2025 @ 13:51:35.569","Formappi Wanti-wanti DPR, RUU Perampasan Aset Jangan Asal Jadi","Formappi Wanti-wanti DPR, RUU Perampasan Aset Jangan Asal Jadi","https://nasional.kompas.com/read/2025/09/11/12425591/formappi-wanti-wanti-dpr-ruu-perampasan-aset-jangan-asal-jadi?utm_source=ABC&utm_medium=rss","https://nasional.kompas.com/read/2025/09/11/12425591/formappi-wanti-wanti-dpr-ruu-perampasan-aset-jangan-asal-jadi?utm_source=ABC&utm_medium=rss"
"u_-LN5kBTc8G7TXYZ6LA","-",news,1,"Ketahui penyebab penurunan aliran beras ke pasar dan tantangan yang dihadapi dalam pasokan beras di Indonesia.","Ketahui penyebab penurunan aliran beras ke pasar dan tantangan yang dihadapi dalam pasokan beras di Indonesia.","Sep 11, 2025 @ 13:51:47.006",56979414abeb8c76463dc742e9f6beab,56979414abeb8c76463dc742e9f6beab,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 12:39:00.000",Indonesia,Indonesia,"Sep 11, 2025 @ 13:51:47.006","Sep 11, 2025 @ 13:51:47.006",Kompas,Kompas,news,news,"Sep 11, 2025 @ 13:51:35.569","Stok Beras Tembus Rekor, Ancaman Defisit Mengintai Akhir Tahun","Stok Beras Tembus Rekor, Ancaman Defisit Mengintai Akhir Tahun","https://money.kompas.com/read/2025/09/11/123900326/stok-beras-tembus-rekor-ancaman-defisit-mengintai-akhir-tahun?utm_source=ABC&utm_medium=rss","https://money.kompas.com/read/2025/09/11/123900326/stok-beras-tembus-rekor-ancaman-defisit-mengintai-akhir-tahun?utm_source=ABC&utm_medium=rss"
"vP-LN5kBTc8G7TXYZ6LX","-",news,1,"KPK siap menghadapi gugatan praperadilan dari Bambang Tanoesoedibjo terkait dugaan korupsi bansos.","KPK siap menghadapi gugatan praperadilan dari Bambang Tanoesoedibjo terkait dugaan korupsi bansos.","Sep 11, 2025 @ 13:51:47.027",45f18e3145b7db5902a8ba845faf90e6,45f18e3145b7db5902a8ba845faf90e6,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 12:30:54.000",Indonesia,Indonesia,"Sep 11, 2025 @ 13:51:47.027","Sep 11, 2025 @ 13:51:47.027",Kompas,Kompas,news,news,"Sep 11, 2025 @ 13:51:35.569","KPK Siap Hadapi Gugatan Praperadilan Bambang Tanoesoedibjo","KPK Siap Hadapi Gugatan Praperadilan Bambang Tanoesoedibjo","https://nasional.kompas.com/read/2025/09/11/12305491/kpk-siap-hadapi-gugatan-praperadilan-bambang-tanoesoedibjo?utm_source=ABC&utm_medium=rss","https://nasional.kompas.com/read/2025/09/11/12305491/kpk-siap-hadapi-gugatan-praperadilan-bambang-tanoesoedibjo?utm_source=ABC&utm_medium=rss"
"vf-LN5kBTc8G7TXYZ6Lp","-",news,1,"Psikolog keluarga ungkap cara berdamai dengan daddy issues, mulai dari mengenali luka batin, menerima emosi, hingga memaafkan demi kesehatan mental.","Psikolog keluarga ungkap cara berdamai dengan daddy issues, mulai dari mengenali luka batin, menerima emosi, hingga memaafkan demi kesehatan mental.","Sep 11, 2025 @ 13:51:47.046",b8179c2ee78cfbb187318a687220091e,b8179c2ee78cfbb187318a687220091e,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 12:15:00.000",Indonesia,Indonesia,"Sep 11, 2025 @ 13:51:47.046","Sep 11, 2025 @ 13:51:47.046",Kompas,Kompas,news,news,"Sep 11, 2025 @ 13:51:35.569","4 Cara Berdamai dengan Daddy Issues Menurut Psikolog","4 Cara Berdamai dengan Daddy Issues Menurut Psikolog","https://lifestyle.kompas.com/read/2025/09/11/121500220/4-cara-berdamai-dengan-daddy-issues-menurut-psikolog?utm_source=ABC&utm_medium=rss","https://lifestyle.kompas.com/read/2025/09/11/121500220/4-cara-berdamai-dengan-daddy-issues-menurut-psikolog?utm_source=ABC&utm_medium=rss"
"vv-LN5kBTc8G7TXYZ6L3","-",news,1,"Detasemen Polisi Militer Kodam Jaya masih periksa prajurit TNI yang terlibat dalam penculikan dan pembunuhan kacab bank BUMN, Mohamad Ilham Pradipta.","Detasemen Polisi Militer Kodam Jaya masih periksa prajurit TNI yang terlibat dalam penculikan dan pembunuhan kacab bank BUMN, Mohamad Ilham Pradipta.","Sep 11, 2025 @ 13:51:47.059",7c9aba099b197bfc801ff6b6a8af6f31,7c9aba099b197bfc801ff6b6a8af6f31,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 12:11:34.000",Indonesia,Indonesia,"Sep 11, 2025 @ 13:51:47.059","Sep 11, 2025 @ 13:51:47.059",Kompas,Kompas,news,news,"Sep 11, 2025 @ 13:51:35.569","Oknum TNI yang Terlibat Penculikan-Pembunuhan Kacab Bank BUMN Masih Diperiksa","Oknum TNI yang Terlibat Penculikan-Pembunuhan Kacab Bank BUMN Masih Diperiksa","https://megapolitan.kompas.com/read/2025/09/11/12113431/oknum-tni-yang-terlibat-penculikan-pembunuhan-kacab-bank-bumn-masih?utm_source=ABC&utm_medium=rss","https://megapolitan.kompas.com/read/2025/09/11/12113431/oknum-tni-yang-terlibat-penculikan-pembunuhan-kacab-bank-bumn-masih?utm_source=ABC&utm_medium=rss"
"v_-LN5kBTc8G7TXYaKIL","-",news,1,"Persib Bandung tengah menjalani dua laga tanpa kemenangan dan menghadapi big match kontra Persebaya. Ini mentalitas yang diusung Maung.","Persib Bandung tengah menjalani dua laga tanpa kemenangan dan menghadapi big match kontra Persebaya. Ini mentalitas yang diusung Maung.","Sep 11, 2025 @ 13:51:47.080",3e3c5c65c849f3b1b1011e58ed2bda87,3e3c5c65c849f3b1b1011e58ed2bda87,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 12:08:58.000",Indonesia,Indonesia,"Sep 11, 2025 @ 13:51:47.080","Sep 11, 2025 @ 13:51:47.080",Kompas,Kompas,news,news,"Sep 11, 2025 @ 13:51:35.570","Persib Bandung Vs Persebaya, Ujian Mentalitas Juara Maung","Persib Bandung Vs Persebaya, Ujian Mentalitas Juara Maung","https://bola.kompas.com/read/2025/09/11/12085818/persib-bandung-vs-persebaya-ujian-mentalitas-juara-maung?utm_source=ABC&utm_medium=rss","https://bola.kompas.com/read/2025/09/11/12085818/persib-bandung-vs-persebaya-ujian-mentalitas-juara-maung?utm_source=ABC&utm_medium=rss"
"wP-LN5kBTc8G7TXYaKId","-",news,1,"Menlu RI, Sugiono, berjanji akan menyekolahkan anak-anak mendiang Zetro Purba, staf KBRI Lima yang meninggal usai ditembak orang tak dikenal.","Menlu RI, Sugiono, berjanji akan menyekolahkan anak-anak mendiang Zetro Purba, staf KBRI Lima yang meninggal usai ditembak orang tak dikenal.","Sep 11, 2025 @ 13:51:47.096",7a5a4953438f760542844a8c9a381a1f,7a5a4953438f760542844a8c9a381a1f,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 12:08:31.000",Indonesia,Indonesia,"Sep 11, 2025 @ 13:51:47.096","Sep 11, 2025 @ 13:51:47.096",Kompas,Kompas,news,news,"Sep 11, 2025 @ 13:51:35.570","Menlu Sugiono Janji Sekolahkan Anak-anak Mendiang Zetro","Menlu Sugiono Janji Sekolahkan Anak-anak Mendiang Zetro","https://nasional.kompas.com/read/2025/09/11/12083111/menlu-sugiono-janji-sekolahkan-anak-anak-mendiang-zetro?utm_source=ABC&utm_medium=rss","https://nasional.kompas.com/read/2025/09/11/12083111/menlu-sugiono-janji-sekolahkan-anak-anak-mendiang-zetro?utm_source=ABC&utm_medium=rss"
"wf-LN5kBTc8G7TXYaKI2","-",news,1,"PT Merdeka Gold Resources Tbk bersiap IPO di BEI pada 23 September 2025, targetkan dana segar hingga Rp 4,88 triliun.","PT Merdeka Gold Resources Tbk bersiap IPO di BEI pada 23 September 2025, targetkan dana segar hingga Rp 4,88 triliun.","Sep 11, 2025 @ 13:51:47.123",0fdaf4578032c322c2c4948ee9f57a7a,0fdaf4578032c322c2c4948ee9f57a7a,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 12:07:00.000",Indonesia,Indonesia,"Sep 11, 2025 @ 13:51:47.122","Sep 11, 2025 @ 13:51:47.123",Kompas,Kompas,news,news,"Sep 11, 2025 @ 13:51:35.570","Merdeka Gold Resources (EMAS) Bakal Melantai di Bursa, Simak Rencana Penggunaan Dana IPO","Merdeka Gold Resources (EMAS) Bakal Melantai di Bursa, Simak Rencana Penggunaan Dana IPO","https://money.kompas.com/read/2025/09/11/120700826/merdeka-gold-resources-emas-bakal-melantai-di-bursa-simak-rencana-penggunaan?utm_source=ABC&utm_medium=rss","https://money.kompas.com/read/2025/09/11/120700826/merdeka-gold-resources-emas-bakal-melantai-di-bursa-simak-rencana-penggunaan?utm_source=ABC&utm_medium=rss"
"wv-LN5kBTc8G7TXYaKJM","-",news,1,"Charlie Kirk's killing is another episode of gun violence in America and the latest in a line of recent political violence.","Charlie Kirk's killing is another episode of gun violence in America and the latest in a line of recent political violence.","Sep 11, 2025 @ 13:51:47.143",2db5126496b24e45b0dd6436aab99637,2db5126496b24e45b0dd6436aab99637,general,general,International,International,en,en,"Sep 11, 2025 @ 12:40:57.000",Global,Global,"Sep 11, 2025 @ 13:51:47.143","Sep 11, 2025 @ 13:51:47.143",BBC,BBC,news,news,"Sep 11, 2025 @ 13:51:38.326","Killing of Trump ally lays bare America's bloody and broken politics","Killing of Trump ally lays bare America's bloody and broken politics","https://www.bbc.com/news/articles/cm2z9z4m22ro?at_medium=RSS&at_campaign=rss","https://www.bbc.com/news/articles/cm2z9z4m22ro?at_medium=RSS&at_campaign=rss"
"w_-LN5kBTc8G7TXYaKJj","-",news,1,"The Tories and some Labour MPs have called for Lord Mandelson to be sacked but Sir Keir has stood by him.","The Tories and some Labour MPs have called for Lord Mandelson to be sacked but Sir Keir has stood by him.","Sep 11, 2025 @ 13:51:47.168",537505f5e7975e3edc895210cc2e705f,537505f5e7975e3edc895210cc2e705f,general,general,International,International,en,en,"Sep 11, 2025 @ 03:32:59.000",Global,Global,"Sep 11, 2025 @ 13:51:47.168","Sep 11, 2025 @ 13:51:47.168",BBC,BBC,news,news,"Sep 11, 2025 @ 13:51:38.326","Starmer facing pressure over Mandelson's Epstein links","Starmer facing pressure over Mandelson's Epstein links","https://www.bbc.com/news/articles/cwy9jqn0vyjo?at_medium=RSS&at_campaign=rss","https://www.bbc.com/news/articles/cwy9jqn0vyjo?at_medium=RSS&at_campaign=rss"
"xP-LN5kBTc8G7TXYaKJx","-",news,1,"The Assad regime used an international charity to hide children of detainees from their families.","The Assad regime used an international charity to hide children of detainees from their families.","Sep 11, 2025 @ 13:51:47.182",f26f32aa6613dda2a99a0c24beba81f1,f26f32aa6613dda2a99a0c24beba81f1,general,general,International,International,en,en,"Sep 11, 2025 @ 06:15:51.000",Global,Global,"Sep 11, 2025 @ 13:51:47.182","Sep 11, 2025 @ 13:51:47.182",BBC,BBC,news,news,"Sep 11, 2025 @ 13:51:38.326","Mothers and staff tell of global charity's role in child disappearances under Assad regime","Mothers and staff tell of global charity's role in child disappearances under Assad regime","https://www.bbc.com/news/articles/c4g53e4zdjpo?at_medium=RSS&at_campaign=rss","https://www.bbc.com/news/articles/c4g53e4zdjpo?at_medium=RSS&at_campaign=rss"
"xf-LN5kBTc8G7TXYaKKC","-",news,1,"The curious case of why the UK has fallen out of love with once-beloved 'chop and chat' food shows.","The curious case of why the UK has fallen out of love with once-beloved 'chop and chat' food shows.","Sep 11, 2025 @ 13:51:47.198",bba1578d70b69a1fe93b9034483fd747,bba1578d70b69a1fe93b9034483fd747,general,general,International,International,en,en,"Sep 11, 2025 @ 06:17:52.000",Global,Global,"Sep 11, 2025 @ 13:51:47.197","Sep 11, 2025 @ 13:51:47.198",BBC,BBC,news,news,"Sep 11, 2025 @ 13:51:38.326","TV cooking shows are dying out - this cronut* holds the secret to why (*croissant-donut)","TV cooking shows are dying out - this cronut* holds the secret to why (*croissant-donut)","https://www.bbc.com/news/articles/c0jq1d63l7lo?at_medium=RSS&at_campaign=rss","https://www.bbc.com/news/articles/c0jq1d63l7lo?at_medium=RSS&at_campaign=rss"
"xv-LN5kBTc8G7TXYaKKT","-",news,1,"The king and his son have met in person for the first time since February 2024 - but the clues a reunion was nearing have been there, writes senior royal correspondent Daniela Relph.","The king and his son have met in person for the first time since February 2024 - but the clues a reunion was nearing have been there, writes senior royal correspondent Daniela Relph.","Sep 11, 2025 @ 13:51:47.216",32542d482268e9cd3f4b384cd2a305c7,32542d482268e9cd3f4b384cd2a305c7,general,general,International,International,en,en,"Sep 11, 2025 @ 10:37:02.000",Global,Global,"Sep 11, 2025 @ 13:51:47.215","Sep 11, 2025 @ 13:51:47.216",BBC,BBC,news,news,"Sep 11, 2025 @ 13:51:38.326","Harry's tea with Charles could be small but significant step to reconciliation","Harry's tea with Charles could be small but significant step to reconciliation","https://www.bbc.com/news/articles/cly0e0e7p0jo?at_medium=RSS&at_campaign=rss","https://www.bbc.com/news/articles/cly0e0e7p0jo?at_medium=RSS&at_campaign=rss"
"x_-LN5kBTc8G7TXYaKKp","-",news,1,"There are many more species of peacock spider than other animals, scientists think they may know why.","There are many more species of peacock spider than other animals, scientists think they may know why.","Sep 11, 2025 @ 13:51:47.237",dfa429a7b93b3c26805fe2ca1b39bc04,dfa429a7b93b3c26805fe2ca1b39bc04,general,general,International,International,en,en,"Sep 11, 2025 @ 06:00:20.000",Global,Global,"Sep 11, 2025 @ 13:51:47.237","Sep 11, 2025 @ 13:51:47.237",BBC,BBC,news,news,"Sep 11, 2025 @ 13:51:38.326","Mystery of dancing spiders' DNA could explain how they develop into new species","Mystery of dancing spiders' DNA could explain how they develop into new species","https://www.bbc.com/news/articles/c4gzl2zj72jo?at_medium=RSS&at_campaign=rss","https://www.bbc.com/news/articles/c4gzl2zj72jo?at_medium=RSS&at_campaign=rss"
